Order ID,Customer ID,Customer Name,Region,State,City,Category,Product Name,Quantity,Unit Price,Discount %,Total Sales,Sales Date,Payment Method,Delivery Status,Customer Segment
O11845,C096,Madison Edwards,East,Odisha,Bhubaneswar,Accessories,Power Bank,18,26868.54,11.56,427725.66,2026-07-23,Cash,Delivered,Consumer
O11846,C095,Joseph Gilbert,South,Kerala,Kozhikode,Clothing,Dress,37,40790.22,16.07,1266703.57,2026-11-18,Credit Card,Delivered,Consumer
O11847,C205,Stacy Dennis,West,Maharashtra,Nagpur,Sports,Yoga Mat,42,11430.93,10.57,429352.59,2026-05-29,Net Banking,Delivered,Corporate
O11848,C303,April Hall,North,Punjab,Amritsar,Clothing,Jacket,6,3243.62,15.89,16369.25,2026-05-05,Cash,Delivered,Corporate
O11849,C204,Joshua Arias,West,Rajasthan,Udaipur,Clothing,Jeans,25,23199.47,0.75,575636.85,2026-11-18,Net Banking,Delivered,Corporate
O11850,C061,John Nguyen,East,Jharkhand,Ranchi,Clothing,Jacket,46,15421.65,5.93,667328.72,2026-05-15,Debit Card,Delivered,Corporate
O11851,C270,Jacob Stanton,East,Jharkhand,Dhanbad,Electronics,Printer,47,38878.36,11.45,1618059.03,2026-09-16,UPI,Delivered,Corporate
O11852,C131,Ashley Stephenson,East,Bihar,Bhagalpur,Furniture,Bookshelf,18,30484.82,1.34,541373.82,2026-09-26,Cash,Delivered,Consumer
O11853,C332,Kelly Garcia,North,Uttar Pradesh,Noida,Sports,Cricket Bat,42,5962.15,12.57,218933.73,2026-10-04,Cash,Delivered,Corporate
O11854,C247,James Foster,West,Goa,Panaji,Appliances,Washing Machine,31,13279.19,18.44,335745.73,2026-05-21,UPI,Delivered,Corporate
O11855,C421,Michael Schneider,East,Jharkhand,Dhanbad,Furniture,Sofa,43,37904.77,19.39,1313866.51,2026-06-08,UPI,Cancelled,Corporate
O11856,C255,Jonathan Rice,East,Odisha,Rourkela,Accessories,Charger,15,22118.76,4.12,318112.01,2026-11-23,Credit Card,Delivered,Home Office
O11857,C118,Kendra Smith,East,Jharkhand,Jamshedpur,Accessories,USB Cable,8,25192.28,9.85,181686.72,2026-01-01,Credit Card,Delivered,Consumer
O11858,C240,Jordan Harris,South,Karnataka,Bangalore,Furniture,Bookshelf,6,15003.71,5.99,84629.93,2026-07-08,Net Banking,Delivered,Corporate
O11859,C185,Edward Shea,South,Kerala,Kozhikode,Sports,Tennis Racket,3,6045.32,20.0,14508.77,2026-10-12,UPI,Delivered,Home Office
O11860,C328,Kevin Carpenter,South,Kerala,Trivandrum,Sports,Tennis Racket,37,14399.8,2.4,520005.58,2026-02-08,Net Banking,Pending,Corporate
O11861,C256,Margaret Cummings,East,Jharkhand,Dhanbad,Electronics,Keyboard,26,12324.12,19.63,257527.28,2026-02-27,Debit Card,Delivered,Corporate
O11862,C489,Max Mercado,West,Goa,Margao,Sports,Yoga Mat,32,34476.37,9.12,1002628.0,2026-06-06,Net Banking,Delivered,Home Office
O11863,C497,Nicholas Shannon,East,Jharkhand,Dhanbad,Furniture,Bookshelf,17,6988.91,8.19,109080.81,2026-03-23,Net Banking,Delivered,Home Office
O11864,C319,Shari Dorsey,North,Uttar Pradesh,Noida,Furniture,Sofa,2,30497.74,8.81,55621.78,2026-07-21,Credit Card,Cancelled,Corporate
O11865,C304,Tony Daniels,West,Maharashtra,Pune,Sports,Football,46,26424.02,8.09,1117170.57,2026-05-20,Debit Card,Delivered,Consumer
O11866,C335,Sarah Wang,North,Haryana,Panipat,Furniture,Table,6,48283.82,13.73,249926.71,2026-09-15,Cash,Delivered,Consumer
O11867,C193,Kristie Rush,West,Gujarat,Ahmedabad,Clothing,T-Shirt,38,16668.93,16.93,526181.45,2026-03-09,Net Banking,Delivered,Consumer
O11868,C465,Steven Waters,East,West Bengal,Durgapur,Accessories,Smartwatch,13,3806.45,1.11,48934.58,2026-08-21,Cash,Cancelled,Corporate
O11869,C345,Sara Hudson,West,Gujarat,Vadodara,Electronics,Monitor,42,24463.92,14.07,882917.55,2026-08-27,Debit Card,Delivered,Corporate
O11870,C413,Kristina Adams,East,Bihar,Patna,Appliances,Refrigerator,7,21352.27,8.13,137314.31,2026-04-17,UPI,Pending,Corporate
O11871,C476,Steven Wells,East,Jharkhand,Jamshedpur,Sports,Yoga Mat,8,38198.26,16.91,253911.47,2026-11-12,Net Banking,Delivered,Consumer
O11872,C497,Matthew Campbell,West,Gujarat,Vadodara,Clothing,Jacket,28,45349.47,1.56,1249976.51,2026-12-18,Net Banking,Delivered,Home Office
O11873,C151,Kimberly Gutierrez,East,Odisha,Cuttack,Sports,Football,1,49943.46,4.03,47930.74,2026-11-06,Net Banking,Delivered,Consumer
O11874,C434,Joshua Williams,North,Haryana,Faridabad,Accessories,USB Cable,47,42228.57,6.71,1851566.55,2026-08-25,UPI,Delivered,Consumer
O11875,C025,Jennifer Preston,West,Maharashtra,Mumbai,Appliances,Mixer,41,24587.99,4.47,963045.18,2026-08-27,Credit Card,Delivered,Corporate
O11876,C292,Eric Tyler,East,West Bengal,Siliguri,Furniture,Chair,44,14265.61,2.51,611931.9,2026-09-29,Debit Card,Delivered,Consumer
O11877,C439,Lisa Hayes,South,Andhra Pradesh,Guntur,Accessories,Power Bank,43,49726.38,19.21,1727479.52,2026-11-03,Credit Card,Delivered,Home Office
O11878,C423,Taylor Gibson,North,Haryana,Gurgaon,Furniture,Chair,32,28963.88,4.19,888009.39,2026-03-07,UPI,Pending,Home Office
O11879,C167,Debra Cohen,North,Punjab,Patiala,Sports,Yoga Mat,6,49835.17,13.71,258016.61,2026-11-22,UPI,Pending,Consumer
O11880,C155,Maurice Pruitt,East,Bihar,Bhagalpur,Clothing,Jacket,26,3204.99,15.2,70663.62,2026-03-27,Net Banking,Delivered,Corporate
O11881,C242,Tyler Haas,East,West Bengal,Siliguri,Electronics,Monitor,7,28963.85,8.11,186304.17,2026-07-15,Net Banking,Delivered,Corporate
O11882,C333,Michael Shah,South,Andhra Pradesh,Guntur,Sports,Tennis Racket,15,43992.95,2.57,642934.97,2026-09-15,Cash,Cancelled,Corporate
O11883,C299,Thomas Hammond,East,Bihar,Patna,Accessories,Power Bank,41,10703.91,4.08,420954.81,2026-07-10,Credit Card,Delivered,Consumer
O11884,C373,Jamie Herring,East,West Bengal,Siliguri,Sports,Basketball,27,33001.66,13.75,768526.16,2026-02-18,Cash,Delivered,Home Office
O11885,C342,Dr. Michelle Finley,North,Delhi,New Delhi,Sports,Cricket Bat,19,30659.79,19.09,471329.89,2026-10-27,Net Banking,Delivered,Corporate
O11886,C125,Tina Baldwin,South,Andhra Pradesh,Guntur,Accessories,Headset,48,16455.92,5.82,743912.9,2026-12-20,Credit Card,Delivered,Home Office
O11887,C110,Carrie Walker,North,Uttar Pradesh,Kanpur,Furniture,Table,47,26744.56,1.06,1243670.18,2026-07-12,Cash,Delivered,Home Office
O11888,C104,Jamie Smith,North,Punjab,Ludhiana,Appliances,Refrigerator,35,22233.68,4.21,745417.47,2026-09-12,UPI,Delivered,Corporate
O11889,C419,Helen Johnson,North,Punjab,Patiala,Accessories,Smartwatch,39,1745.31,17.22,56345.94,2026-11-23,Debit Card,Delivered,Home Office
O11890,C158,Kenneth Mccormick,East,Odisha,Bhubaneswar,Sports,Basketball,1,40948.0,13.24,35526.48,2026-03-14,Credit Card,Delivered,Consumer
O11891,C216,Christopher Barber,East,West Bengal,Siliguri,Sports,Yoga Mat,8,17265.51,0.88,136908.59,2026-08-03,Net Banking,Delivered,Home Office
O11892,C350,Alexander Thomas,South,Andhra Pradesh,Vijayawada,Electronics,Mouse,31,29127.45,17.57,744302.47,2026-01-05,Cash,Delivered,Home Office
O11893,C201,Haley Brown,East,West Bengal,Durgapur,Appliances,Air Conditioner,34,10804.64,1.13,363206.62,2026-05-04,Cash,Delivered,Home Office
O11894,C263,Adam Lucero,East,Odisha,Bhubaneswar,Clothing,Dress,13,2939.66,17.56,31504.92,2026-09-10,Cash,Delivered,Corporate
O11895,C479,Mr. Michael Steele DDS,East,Odisha,Cuttack,Electronics,Monitor,14,48711.12,4.38,652086.02,2026-03-22,Credit Card,Delivered,Home Office
O11896,C059,Nicolas Smith,South,Andhra Pradesh,Vijayawada,Clothing,Jeans,41,7658.88,19.45,252938.34,2026-12-29,Net Banking,Delivered,Corporate
O11897,C010,Johnny King,North,Uttar Pradesh,Lucknow,Appliances,Microwave,9,35900.95,17.38,266952.28,2026-09-12,Net Banking,Delivered,Consumer
O11898,C113,Theresa Neal,East,Bihar,Bhagalpur,Electronics,Printer,49,10857.06,14.16,456665.31,2026-07-22,Debit Card,Delivered,Corporate
O11899,C481,Erik Walker,East,Bihar,Gaya,Appliances,Mixer,11,43144.88,9.3,430456.47,2026-02-20,UPI,Cancelled,Corporate
O11900,C011,Kristen Jones,North,Punjab,Amritsar,Furniture,Cabinet,45,21683.05,10.82,870162.48,2026-04-21,Debit Card,Pending,Home Office
O11901,C308,Lee Smith,South,Tamil Nadu,Coimbatore,Electronics,Monitor,47,34661.08,5.02,1547291.41,2026-11-26,Net Banking,Delivered,Home Office
O11902,C036,Sharon Jenkins,East,West Bengal,Kolkata,Appliances,Air Conditioner,35,45339.1,6.1,1490069.52,2026-07-25,Credit Card,Delivered,Home Office
O11903,C388,Eric Hampton,East,Bihar,Bhagalpur,Accessories,Power Bank,19,33190.48,10.55,564088.8,2026-01-28,Cash,Delivered,Consumer
O11904,C469,Brenda Benson,North,Haryana,Faridabad,Electronics,Monitor,43,20143.62,19.73,695279.2,2026-11-15,Debit Card,Delivered,Corporate
O11905,C134,Lisa Davis,South,Kerala,Kochi,Clothing,Dress,2,33393.76,7.23,61958.78,2026-09-12,UPI,Cancelled,Consumer
O11906,C145,Christian Middleton,North,Punjab,Patiala,Furniture,Cabinet,48,25671.28,8.82,1123539.51,2026-10-13,Net Banking,Delivered,Corporate
O11907,C206,Tony Strickland,West,Maharashtra,Mumbai,Appliances,Air Conditioner,41,49049.5,5.95,1891373.24,2026-06-09,Debit Card,Delivered,Corporate
O11908,C242,Cheryl Bridges,North,Uttar Pradesh,Kanpur,Furniture,Bookshelf,36,20558.91,16.17,620443.23,2026-07-30,Credit Card,Delivered,Home Office
O11909,C341,Megan Long,North,Uttar Pradesh,Lucknow,Furniture,Sofa,50,47493.81,8.39,2175453.97,2026-08-27,Debit Card,Cancelled,Home Office
O11910,C358,Monica Cruz,South,Karnataka,Mysore,Electronics,Mouse,38,42394.46,16.1,1351620.17,2026-12-26,UPI,Pending,Home Office
O11911,C027,Tina Williams,North,Punjab,Patiala,Appliances,Refrigerator,6,29148.0,6.98,162680.82,2026-05-06,Cash,Delivered,Consumer
O11912,C496,Jessica Johnson,South,Andhra Pradesh,Guntur,Electronics,Mouse,8,46004.57,19.05,297925.6,2026-02-22,UPI,Delivered,Corporate
O11913,C326,Amber Mathews,West,Goa,Margao,Accessories,Power Bank,26,4783.57,17.48,102632.45,2026-08-25,Net Banking,Delivered,Home Office
O11914,C036,Edwin Barnes,West,Goa,Panaji,Appliances,Washing Machine,50,31298.42,14.76,1333938.66,2026-02-20,Credit Card,Delivered,Corporate
O11915,C211,Erin Arnold,South,Kerala,Kochi,Electronics,Laptop,28,35690.29,18.1,818449.73,2026-11-07,Net Banking,Delivered,Corporate
O11916,C436,David Washington,West,Goa,Panaji,Clothing,Shirt,16,15135.44,6.64,226087.15,2026-12-21,Debit Card,Delivered,Corporate
O11917,C387,Jared Jordan,East,Bihar,Gaya,Furniture,Sofa,16,6407.3,11.2,91034.92,2026-09-10,Debit Card,Delivered,Consumer
O11918,C478,Victoria Martin,North,Delhi,New Delhi,Electronics,Printer,48,48514.71,5.93,2190613.81,2026-10-16,Credit Card,Delivered,Home Office
O11919,C303,Larry Jimenez,East,Odisha,Rourkela,Sports,Tennis Racket,20,11757.43,6.42,220052.06,2026-03-16,Cash,Delivered,Consumer
O11920,C469,Gabriel Rodriguez,West,Rajasthan,Jaipur,Electronics,Printer,12,20826.35,7.54,231072.52,2026-09-20,Debit Card,Delivered,Corporate
O11921,C059,Michael Gonzalez,West,Rajasthan,Jodhpur,Clothing,T-Shirt,48,5415.17,14.92,221146.88,2026-04-22,UPI,Delivered,Consumer
O11922,C147,Daniel Davis,East,Bihar,Gaya,Accessories,Charger,33,4190.73,19.57,111229.94,2026-02-09,Credit Card,Delivered,Corporate
O11923,C420,Theresa Mcintosh,South,Tamil Nadu,Coimbatore,Accessories,Power Bank,11,47362.59,3.31,503743.77,2026-08-03,Debit Card,Delivered,Consumer
O11924,C371,Charles Patel,East,Bihar,Bhagalpur,Sports,Football,49,27818.01,10.44,1220776.68,2026-12-20,Cash,Delivered,Corporate
O11925,C013,Samuel White,West,Maharashtra,Mumbai,Accessories,Headset,25,25421.43,13.32,550882.39,2026-06-26,Cash,Delivered,Corporate
O11926,C195,Matthew Roberts,North,Uttar Pradesh,Lucknow,Electronics,Mouse,11,19069.91,17.08,173940.46,2026-07-12,Debit Card,Delivered,Consumer
O11927,C079,Michael Ochoa,North,Haryana,Faridabad,Accessories,USB Cable,8,8930.07,15.81,60145.81,2026-11-10,UPI,Delivered,Home Office
O11928,C054,Dana Trujillo,West,Goa,Margao,Appliances,Washing Machine,36,32035.66,14.91,981329.15,2026-09-20,Net Banking,Delivered,Corporate
O11929,C368,Kelsey Ellis,West,Gujarat,Ahmedabad,Clothing,Jacket,37,9632.95,3.65,343409.85,2026-05-27,Cash,Delivered,Consumer
O11930,C230,Calvin Moore,West,Rajasthan,Jodhpur,Clothing,Dress,38,21455.31,12.84,710617.03,2026-04-21,Credit Card,Delivered,Corporate
O11931,C321,Elizabeth Johnson,East,Bihar,Patna,Sports,Yoga Mat,23,47057.05,9.55,978951.34,2026-09-02,Credit Card,Delivered,Corporate
O11932,C482,Elizabeth Harper,South,Karnataka,Mangalore,Clothing,Shirt,36,16595.89,2.68,581440.33,2026-12-11,Debit Card,Delivered,Home Office
O11933,C180,Larry Burns,West,Goa,Panaji,Clothing,Jeans,46,41679.25,2.02,1878517.14,2026-11-10,Credit Card,Delivered,Home Office
O11934,C287,Kevin Perez,North,Punjab,Amritsar,Furniture,Bookshelf,47,25216.75,10.17,1064653.71,2026-10-22,Credit Card,Delivered,Consumer
O11935,C140,Jacob Thompson,South,Andhra Pradesh,Visakhapatnam,Sports,Cricket Bat,17,28892.02,16.04,412381.58,2026-02-03,Net Banking,Delivered,Home Office
O11936,C462,Robert Santiago,West,Gujarat,Surat,Clothing,Jeans,27,17378.64,7.11,435861.5,2026-03-16,Net Banking,Delivered,Corporate
O11937,C496,James Rivera,East,Bihar,Bhagalpur,Furniture,Chair,18,4307.57,16.93,64409.37,2026-07-25,UPI,Delivered,Consumer
O11938,C268,Henry Williams,South,Tamil Nadu,Chennai,Furniture,Chair,19,16880.29,15.46,271141.35,2026-10-01,Credit Card,Delivered,Consumer
O11939,C486,Kenneth Neal,South,Tamil Nadu,Madurai,Furniture,Table,19,10350.19,15.71,165759.33,2026-06-17,Credit Card,Delivered,Consumer
O11940,C126,Joshua Allen,West,Rajasthan,Jaipur,Electronics,Keyboard,5,17526.46,18.57,71358.98,2026-07-16,Net Banking,Pending,Home Office
O11941,C267,Roberto Stone,North,Uttar Pradesh,Noida,Accessories,Headset,36,7409.89,5.92,250964.08,2026-07-26,Cash,Delivered,Consumer
O11942,C022,Kelly Lindsey,North,Punjab,Ludhiana,Furniture,Sofa,47,37351.39,7.51,1623676.13,2026-07-13,UPI,Delivered,Corporate
O11943,C172,William Francis,North,Delhi,New Delhi,Clothing,Jacket,8,45806.44,17.49,302359.15,2026-12-20,Debit Card,Delivered,Consumer
O11944,C432,Carrie Martinez,South,Kerala,Kochi,Accessories,Smartwatch,11,36478.86,7.41,371533.54,2026-11-12,UPI,Pending,Corporate
O11945,C454,Matthew Taylor,East,West Bengal,Durgapur,Appliances,Air Conditioner,28,12662.74,17.15,293750.24,2026-05-25,Debit Card,Delivered,Home Office
O11946,C179,Christopher Moore,South,Kerala,Kozhikode,Electronics,Mouse,20,44360.39,15.81,746940.25,2026-10-14,Cash,Pending,Home Office
O11947,C241,Robert Ward,East,Odisha,Bhubaneswar,Electronics,Monitor,21,48406.05,12.52,889257.86,2026-12-31,Net Banking,Delivered,Consumer
O11948,C474,Cynthia Ramirez,North,Delhi,New Delhi,Electronics,Printer,47,12477.67,17.54,483587.07,2026-08-01,Cash,Delivered,Corporate
O11949,C096,Andrew Nash,South,Tamil Nadu,Chennai,Electronics,Printer,10,46645.02,13.24,404692.19,2026-08-19,Credit Card,Delivered,Corporate
O11950,C111,Sierra Carter,South,Tamil Nadu,Chennai,Appliances,Refrigerator,38,1487.14,3.88,54318.68,2026-09-03,UPI,Delivered,Consumer
O11951,C345,Danielle Smith,West,Maharashtra,Nagpur,Accessories,Smartwatch,49,21567.01,13.8,910947.37,2026-02-06,UPI,Delivered,Corporate
O11952,C413,Stacey Thomas,South,Kerala,Kozhikode,Electronics,Keyboard,40,31280.74,1.14,1236965.58,2026-07-26,Debit Card,Delivered,Consumer
O11953,C232,Matthew Brady,North,Delhi,New Delhi,Furniture,Chair,42,25482.79,3.15,1036563.45,2026-10-16,Net Banking,Delivered,Consumer
O11954,C443,Jeffery Russell,North,Uttar Pradesh,Lucknow,Appliances,Air Conditioner,30,6785.25,2.36,198753.54,2026-09-08,Cash,Pending,Consumer
O11955,C258,Allen Gonzalez,West,Goa,Panaji,Clothing,Jeans,44,25903.73,17.47,940647.33,2026-12-18,UPI,Delivered,Home Office
O11956,C329,Joseph Sanchez,North,Uttar Pradesh,Noida,Clothing,Shirt,20,24268.86,18.67,394757.28,2026-03-10,UPI,Delivered,Consumer
O11957,C071,Alicia Hunter,East,Jharkhand,Ranchi,Clothing,Jacket,41,14383.0,13.16,512098.09,2026-07-03,Cash,Delivered,Corporate
O11958,C287,Nathan Garcia,North,Haryana,Panipat,Clothing,Jeans,27,38866.41,14.02,902268.16,2026-01-08,UPI,Cancelled,Corporate
O11959,C416,David Sosa,East,Odisha,Rourkela,Clothing,Dress,45,35165.82,14.43,1354112.65,2026-10-02,Cash,Delivered,Corporate
O11960,C347,Bryan Kelly,East,Odisha,Cuttack,Electronics,Printer,36,47860.17,9.07,1566693.09,2026-01-12,Cash,Delivered,Corporate
O11961,C348,Terry Graves,South,Andhra Pradesh,Visakhapatnam,Electronics,Keyboard,38,32753.8,2.35,1215395.26,2026-09-11,Cash,Delivered,Consumer
O11962,C204,Hailey Francis,East,Jharkhand,Dhanbad,Sports,Football,13,28072.3,5.14,346181.99,2026-06-18,UPI,Delivered,Home Office
O11963,C398,Leslie Hall,South,Tamil Nadu,Madurai,Furniture,Cabinet,48,17727.3,12.67,743100.05,2026-12-29,UPI,Delivered,Home Office
O11964,C149,Derrick Rivera,East,Jharkhand,Ranchi,Sports,Yoga Mat,29,3308.54,4.11,92004.21,2026-02-28,Cash,Delivered,Consumer
O11965,C054,Mario Butler,West,Goa,Margao,Accessories,Power Bank,37,28709.99,1.74,1043786.14,2026-08-09,Cash,Delivered,Corporate
O11966,C112,Adam Hamilton,North,Haryana,Gurgaon,Appliances,Washing Machine,1,49253.12,13.92,42397.09,2026-11-26,Credit Card,Delivered,Corporate
O11967,C238,James Calderon,East,Jharkhand,Ranchi,Furniture,Chair,5,4557.41,5.63,21504.14,2026-09-25,Cash,Pending,Home Office
O11968,C353,Jeffery Figueroa,North,Haryana,Panipat,Accessories,Smartwatch,46,2518.25,17.16,95961.44,2026-08-06,Cash,Delivered,Corporate
O11969,C429,Caleb Davies,North,Uttar Pradesh,Noida,Sports,Tennis Racket,21,35865.69,1.26,743689.43,2026-06-20,Cash,Delivered,Consumer
O11970,C202,Daniel Chandler,West,Gujarat,Surat,Sports,Football,47,25020.72,0.86,1165860.46,2026-02-08,Credit Card,Delivered,Corporate
O11971,C471,Kevin Jones,North,Punjab,Ludhiana,Accessories,USB Cable,10,5746.06,3.85,55248.37,2026-05-31,UPI,Delivered,Corporate
O11972,C225,Thomas Novak,West,Maharashtra,Nagpur,Furniture,Table,13,21555.92,4.09,268765.68,2026-04-05,UPI,Delivered,Consumer
O11973,C068,Ann Rasmussen,South,Karnataka,Mysore,Clothing,Jeans,45,34508.64,3.7,1495431.91,2026-11-15,Credit Card,Delivered,Consumer
O11974,C126,Tyler Carpenter,West,Rajasthan,Jodhpur,Furniture,Bookshelf,44,28107.31,12.99,1076071.5,2026-08-26,Debit Card,Pending,Corporate
O11975,C065,John Rodriguez,West,Rajasthan,Jodhpur,Appliances,Refrigerator,36,30747.95,16.62,922955.07,2026-04-20,UPI,Delivered,Corporate
O11976,C403,Timothy Jones,East,Bihar,Gaya,Sports,Cricket Bat,29,4389.89,10.19,114334.25,2026-01-21,UPI,Delivered,Corporate
O11977,C406,David Gonzalez,North,Haryana,Faridabad,Appliances,Air Conditioner,31,39938.07,14.19,1062396.59,2026-08-03,Debit Card,Delivered,Consumer
O11978,C019,Patricia Riley,North,Punjab,Patiala,Clothing,Jeans,18,25800.53,17.04,385274.15,2026-09-09,Credit Card,Cancelled,Consumer
O11979,C386,Lisa Fleming,North,Punjab,Patiala,Appliances,Washing Machine,29,9498.46,3.54,265704.22,2026-10-11,Debit Card,Delivered,Corporate
O11980,C289,Virginia Jones,East,Jharkhand,Jamshedpur,Clothing,Dress,44,16626.25,17.48,603679.19,2026-03-15,Debit Card,Delivered,Corporate
O11981,C036,Dominique Tucker,North,Punjab,Ludhiana,Accessories,USB Cable,14,14518.66,14.52,173747.71,2026-11-27,Credit Card,Delivered,Consumer
O11982,C021,Dillon Parker,West,Rajasthan,Jaipur,Clothing,T-Shirt,47,10411.29,9.62,442257.02,2026-03-05,Debit Card,Delivered,Corporate
O11983,C220,Cynthia Rogers,North,Punjab,Ludhiana,Sports,Cricket Bat,6,9987.16,10.93,53373.38,2026-12-12,UPI,Delivered,Home Office
O11984,C376,Timothy Garcia,West,Rajasthan,Jodhpur,Clothing,Shirt,1,14848.22,15.62,12528.93,2026-02-18,Cash,Delivered,Corporate
O11985,C163,Susan Boyd,West,Maharashtra,Pune,Sports,Tennis Racket,42,22380.8,4.92,893745.91,2026-08-13,UPI,Delivered,Corporate
O11986,C215,William Mcbride,North,Haryana,Faridabad,Electronics,Printer,38,48592.67,10.93,1644696.66,2026-03-07,Credit Card,Delivered,Consumer
O11987,C206,Ronald Scott,West,Rajasthan,Jodhpur,Electronics,Mouse,41,27558.88,10.15,1015227.8,2026-02-04,Debit Card,Delivered,Corporate
O11988,C139,Christopher Smith,West,Goa,Panaji,Sports,Basketball,41,29285.03,5.53,1134288.28,2026-10-29,Credit Card,Delivered,Consumer
O11989,C424,Ashley Burns,South,Kerala,Kochi,Sports,Tennis Racket,35,41126.48,6.53,1345432.23,2026-11-01,Credit Card,Delivered,Home Office
O11990,C496,Cory Reeves,North,Haryana,Panipat,Furniture,Cabinet,14,47593.77,3.01,646256.77,2026-08-22,Cash,Delivered,Home Office
O11991,C239,Crystal Reyes,East,Odisha,Bhubaneswar,Accessories,Headset,11,29766.44,18.79,265906.59,2026-05-12,Cash,Pending,Home Office
O11992,C056,Sonya Vega,South,Kerala,Kozhikode,Electronics,Keyboard,22,34942.25,10.87,685168.6,2026-11-22,Credit Card,Delivered,Consumer
O11993,C414,Jesse Sanders,West,Maharashtra,Nagpur,Furniture,Table,3,42854.74,15.06,109202.45,2026-10-16,Debit Card,Delivered,Corporate
O11994,C229,Alexandria Martinez,West,Gujarat,Surat,Accessories,Headset,35,8000.68,6.14,262830.34,2026-09-25,UPI,Delivered,Consumer
O11995,C340,Sharon Lee,South,Andhra Pradesh,Guntur,Electronics,Laptop,23,14352.83,10.39,295816.13,2026-10-18,UPI,Cancelled,Home Office
O11996,C143,Alexis Jones,East,Bihar,Gaya,Sports,Tennis Racket,8,4660.47,5.51,35229.42,2026-09-26,UPI,Delivered,Corporate
O11997,C331,Becky Lucero,West,Gujarat,Ahmedabad,Electronics,Laptop,20,28772.35,7.65,531425.3,2026-12-24,Credit Card,Delivered,Corporate
O11998,C100,Mindy Greene,East,Odisha,Bhubaneswar,Clothing,Dress,10,46935.95,11.06,417448.34,2026-08-16,Net Banking,Delivered,Home Office
O11999,C018,Christina Navarro,West,Goa,Panaji,Electronics,Printer,38,19072.13,10.44,649077.99,2026-03-29,Credit Card,Delivered,Consumer
O12000,C245,Katherine Jones,North,Delhi,New Delhi,Furniture,Chair,47,6728.51,5.14,299985.24,2026-01-10,Cash,Delivered,Home Office
